Property_ID,Location,Area_sq_ft,Bedrooms,Bathrooms,Year_Built,Amenities,Price
P04502,South Denise,4562,5,2,2008,Garage,640099
P04503,Lake Jenniferburgh,4291,4,2,2011,Garage,313432
P04504,Michaelstad,1366,1,1,1985,Garden,869803
P04505,Tracystad,3853,1,3,2006,Pool,793980
P04506,Leemouth,772,4,3,2020,Pool,829450
P04507,Eddiefort,3160,3,3,1988,None,838580
P04508,Younghaven,4197,3,2,2003,None,681348
P04509,Freyville,4441,5,1,1988,None,828075
P04510,Jeffreyhaven,3279,2,3,1983,Garden,580999
P04511,West Kevinmouth,4178,4,3,2002,Garden,578107
P04512,South Colemouth,1888,5,3,1994,None,644454
P04513,Perkinsbury,322,2,1,1995,Garage,93725
P04514,Ruizfurt,860,3,1,2010,None,340333
P04515,Port Kimberlytown,3806,1,3,2016,Pool,197507
P04516,Lake Sethtown,2125,2,2,1999,None,227946
P04517,Port Patriciaside,1668,5,1,2004,Garage,755068
P04518,Port Jenniferville,1592,4,3,1997,Garden,573063
P04519,Kramerview,3160,2,3,2006,Garage,528823
P04520,Matthewchester,4203,2,1,2003,Garage,53382
P04521,West Nathan,2604,5,1,1986,None,631105
P04522,West Deborahstad,1949,5,3,2000,Pool,915058
P04523,Dylanmouth,1956,4,3,2020,None,882491
P04524,South Arielberg,1343,2,1,2011,None,773997
P04525,Bradleyview,2391,4,3,2014,Garage,293411
P04526,Jaredstad,622,4,1,1982,None,442198
P04527,Jonesfurt,4212,5,3,2009,Garden,439253
P04528,Larafurt,1571,1,1,1990,Garage,832519
P04529,Garciamouth,428,3,3,2012,Pool,729611
P04530,Anthonyland,2507,2,3,1988,Garden,814602
P04531,Port Joshua,2812,3,1,2011,Garden,804161
P04532,Erikamouth,952,3,2,1981,Garden,812927
P04533,New Laura,2781,5,3,1987,Pool,583370
P04534,East Leahburgh,2482,1,1,2017,Garden,146336
P04535,East Kristin,3469,2,3,2019,Garden,630144
P04536,Cassandrastad,1559,2,2,1994,Pool,734107
P04537,North Williambury,1818,1,2,1986,Garage,881980
P04538,Ambermouth,2435,3,3,2017,Garage,444894
P04539,East Deannaberg,465,3,1,2013,None,701198
P04540,Wadeburgh,2639,4,2,2004,None,456556
P04541,West Theresamouth,341,5,2,1983,Pool,893125
P04542,West Victoria,1238,5,3,2019,None,341962
P04543,Lake Marie,3358,4,2,1983,Garage,475493
P04544,Sierrastad,1572,5,3,2004,Pool,177126
P04545,Stephanieborough,4410,2,1,2002,Garden,885131
P04546,Rodriguezbury,2045,3,1,2002,Garden,175889
P04547,Millerfort,2483,2,2,1993,Garage,152495
P04548,Davidsonbury,2070,2,1,1982,Garden,837899
P04549,Brettburgh,2575,1,3,2017,None,314777
P04550,Port Amy,2645,3,3,1995,Pool,696608
P04551,Novakborough,2897,3,1,1986,Pool,264211
P04552,Lisamouth,4934,3,2,1995,Pool,922812
P04553,North Barbarafort,637,3,1,1997,Garage,57553
P04554,Gardnermouth,1830,4,3,1985,Pool,753795
P04555,Wileyberg,302,5,1,1988,Pool,733485
P04556,Lake Linda,2245,4,2,1984,Pool,699446
P04557,Wilsonland,4536,2,1,2005,Garden,406429
P04558,Benjamintown,4300,4,2,2019,Pool,726240
P04559,Kelleyshire,3361,2,2,2002,None,960623
P04560,Kirkport,816,2,3,2014,Garden,118070
P04561,Sharonberg,2462,1,3,2008,Pool,544552
P04562,Isaiahchester,4798,1,3,1990,Garage,296839
P04563,Lake Lori,919,1,3,1993,Garage,855812
P04564,East Lucaschester,1925,2,1,2001,Garden,754364
P04565,East Rebecca,2743,4,3,2002,Pool,533951
P04566,South Douglas,4694,4,3,1998,Pool,139131
P04567,Georgeport,2801,4,2,1994,Pool,899035
P04568,Marshallfurt,4947,1,3,1995,Garden,414133
P04569,North Stephanie,620,2,2,2014,Pool,780800
P04570,Harrisville,2452,1,2,1999,Garden,742569
P04571,Lake Shanemouth,731,4,2,2006,Pool,70298
P04572,Elizabethside,4128,5,3,1982,Pool,977019
P04573,Port Joanfurt,1542,3,2,1998,Pool,336605
P04574,New Wesley,4676,2,1,1991,Garden,429279
P04575,Thompsonmouth,3734,2,1,1991,Garden,984164
P04576,Damonmouth,716,1,3,2018,None,126713
P04577,New Danieltown,2177,5,2,2017,Garage,357574
P04578,Rodneyland,2619,1,2,2004,Pool,699390
P04579,East Joan,2947,1,3,2001,Garden,581208
P04580,Jimenezton,827,3,1,1999,None,804211
P04581,South Tracyside,3352,2,1,1996,None,782105
P04582,Autumnside,1959,3,2,2012,Garden,573316
P04583,Port Robin,1245,1,2,1994,Garden,363953
P04584,Stephensmouth,4010,4,2,2017,None,152169
P04585,Annmouth,4279,4,3,1986,None,261627
P04586,Jonesbury,1145,1,3,1994,Garage,780359
P04587,West Staciemouth,1404,2,1,2014,Garage,294230
P04588,Oneillbury,3711,5,3,1992,Garden,661743
P04589,Stuartmouth,4940,5,2,2006,Garden,497643
P04590,North Tiffanyshire,4161,2,3,1980,Pool,547846
P04591,Richardshire,430,1,3,2018,Pool,493239
P04592,Port Justin,4950,4,2,2014,Pool,750297
P04593,Lake Dominiquebury,1380,5,1,2008,Garden,202696
P04594,Lisafurt,2160,3,1,1982,Garage,383662
P04595,East Alexis,3278,3,3,1983,None,462414
P04596,Jenningsview,1573,3,3,1980,None,389108
P04597,New Andrew,908,4,2,2014,Garden,742230
P04598,Lindaview,1842,5,2,2000,Garage,296520
P04599,North James,1201,1,2,2010,None,254199
P04600,Rachelside,1322,4,3,1987,Garage,754246
P04601,Michaelview,4046,2,3,2015,Garden,279885
P04602,Gonzalezborough,3221,3,2,1998,Garage,161306
P04603,North Joshua,4322,5,2,2000,Pool,323304
P04604,Hectorberg,4247,4,1,1985,Garden,491340
P04605,Churchbury,1125,3,3,1992,Garden,231413
P04606,South Bonniemouth,2819,5,1,2010,None,866477
P04607,Lake Wanda,2384,2,2,2020,Pool,347301
P04608,Kathleenmouth,2332,2,3,2007,None,953855
P04609,New Carla,4129,1,1,2009,None,482134
P04610,Brownton,2234,4,2,1994,Pool,864509
P04611,East Steve,1932,5,3,1991,None,991002
P04612,Kennethshire,2131,3,3,2014,None,939954
P04613,Johnsonbury,1544,5,3,2004,None,845599
P04614,Lake John,1090,1,2,2005,None,547121
P04615,Jamesbury,1293,2,3,2008,Pool,614908
P04616,South Darrell,1472,1,3,1981,Pool,619048
P04617,West Jerry,4127,1,1,2006,Garage,235566
P04618,Pageville,4447,3,2,2018,Garden,307490
P04619,Pattersonmouth,4367,2,1,1981,Garden,537931
P04620,Campbellfort,4246,2,1,1997,Garage,716831
P04621,Williamsville,2409,5,1,2005,Garage,623082
P04622,Lisaland,3834,1,2,1982,Garage,526532
P04623,South Jesseberg,4190,3,2,2001,Pool,300371
P04624,Lake Joseph,1521,3,1,1993,None,822405
P04625,South Jonathan,4590,2,1,2000,Garage,270730
P04626,New Kathryn,1095,2,1,1988,Garden,867164
P04627,Blakeberg,1521,1,2,2003,None,608219
P04628,Port Daniel,2970,4,2,1991,Garden,810851
P04629,Lake Deborah,2596,3,3,2005,Garden,401385
P04630,North Laurenview,3565,4,1,2015,None,675537
P04631,East Stephanie,4769,2,3,1980,Garage,439359
P04632,Peggyport,1834,3,2,2008,Garden,387987
P04633,Patrickside,3664,4,2,1989,Pool,100709
P04634,North Luis,2838,4,2,1995,None,131403
P04635,New Christopherberg,690,5,3,2006,Pool,305017
P04636,East Jillberg,4879,5,1,1986,Garden,187379
P04637,Carrville,2548,4,1,2005,None,754587
P04638,Kingtown,2709,2,3,1990,Pool,385956
P04639,East Jessicaport,666,4,2,1998,Pool,521760
P04640,South Timothy,2727,1,2,2020,None,420345
P04641,Martinezberg,579,1,2,2016,None,878891
P04642,Michelletown,2127,1,1,2020,Garage,310230
P04643,Jameshaven,1235,2,1,1986,None,588374
P04644,West Edwardton,4846,5,1,2017,Pool,944567
P04645,Victoriafurt,2762,1,3,2000,None,896251
P04646,Victoriatown,1084,5,3,2018,Pool,843117
P04647,Munozborough,1088,3,2,1983,Garage,961203
P04648,Nicholaschester,2851,2,1,2020,None,923876
P04649,Amandamouth,4699,5,2,1991,Pool,285452
P04650,Jacobmouth,3990,3,3,1992,None,622447
P04651,Port Vincentchester,3450,1,3,2013,Pool,782619
P04652,Davidfurt,964,4,3,2005,Pool,568517
P04653,Wilsonmouth,3133,5,3,1988,Garden,935741
P04654,Michellemouth,4532,5,3,1991,Garden,921956
P04655,Port Misty,2648,4,3,1980,None,359284
P04656,South Isabelside,2204,1,1,2003,Garden,813861
P04657,Port Christopher,4091,3,3,2008,Garage,926210
P04658,New James,1232,2,3,2003,Garage,514434
P04659,East Laurafort,350,3,1,1994,Pool,437810
P04660,Loganborough,485,2,3,1980,None,771546
P04661,Jordanshire,1389,4,3,2014,Pool,50247
P04662,South Beth,2973,3,1,1984,Garage,389304
P04663,Brownburgh,1000,3,1,2016,Garage,783412
P04664,Shannontown,3919,2,3,1983,None,714324
P04665,North Jeremy,4986,1,3,1996,Garden,825516
P04666,North Sabrina,1362,5,2,2019,Pool,104986
P04667,Turnerside,2337,3,3,1996,Garage,799594
P04668,North Matthewmouth,4960,1,2,2001,None,523896
P04669,Charlesside,4741,5,1,1991,Pool,823408
P04670,Lake Bailey,4528,5,2,1987,Pool,153037
P04671,Shannonburgh,2392,2,2,2008,None,951099
P04672,Crystalbury,3779,4,1,1987,Garden,211401
P04673,North Robert,625,1,3,2017,Garage,625432
P04674,Masonmouth,3259,3,3,1999,None,583109
P04675,South Alanborough,3215,1,1,1996,Pool,934308
P04676,Jeffreyberg,4938,2,2,2009,None,611823
P04677,New Alicia,1756,2,3,1998,Pool,159902
P04678,Martinezfort,757,2,1,2014,Pool,204651
P04679,Jonathanview,2548,1,3,2018,None,528801
P04680,Mclaughlinstad,1150,3,3,1985,Garage,388696
P04681,Emilyville,3005,1,1,2012,Garage,801599
P04682,Brockstad,875,1,3,2014,Pool,81528
P04683,Holttown,860,2,3,1982,Garage,220557
P04684,East Lawrence,761,3,2,2018,Pool,310717
P04685,New Mallory,2708,4,3,1987,None,267521
P04686,New Ryan,3054,2,3,1980,None,634215
P04687,Debraburgh,2642,2,2,1994,Garden,644417
P04688,Angelamouth,808,3,3,2009,Garden,422195
P04689,East Alexisburgh,1678,2,1,2004,Garage,116991
P04690,Batesstad,2873,1,3,2016,None,417862
P04691,Jeremyside,2727,5,1,1987,Pool,235028
P04692,West Tracy,4993,1,3,1988,Pool,685981
P04693,West Julie,316,5,3,2000,Garden,602337
P04694,Monicashire,1948,3,1,1985,Garden,351865
P04695,Vaughanland,2033,4,2,2007,Garden,777420
P04696,Perezside,2856,2,1,2019,Pool,68903
P04697,North Shanemouth,3972,2,2,2008,Garage,395710
P04698,Vaughnton,2020,3,2,2002,None,636036
P04699,South Jamesbury,2265,5,2,2008,None,102599
P04700,Walkermouth,2653,2,1,2005,Pool,216905
P04701,Dennisview,907,2,3,1988,None,600023
P04702,North Angel,4656,4,1,2013,Pool,710024
P04703,Jordanberg,3430,2,2,1995,Garden,256112
P04704,Benjaminfurt,2631,3,1,1999,None,720668
P04705,North Tinafurt,2698,4,3,1995,None,568626
P04706,Torresshire,3492,1,2,2003,None,68937
P04707,Rachelside,4993,2,2,2001,Pool,440114
P04708,South Briannaport,3029,4,2,2008,Garden,908137
P04709,Bethmouth,1439,5,2,1992,None,635681
P04710,West Amandaville,3638,3,1,2011,Pool,697266
P04711,Port Jessicaside,1941,5,1,2020,Garden,724027
P04712,Danielmouth,1223,5,1,1992,None,662837
P04713,Jenniferhaven,1699,3,1,2003,None,166944
P04714,Hurleyhaven,3172,2,3,1988,Garden,904999
P04715,Conradview,2940,5,3,2010,Pool,233416
P04716,Melissaborough,3308,1,2,2011,Garden,419625
P04717,East Austin,3647,2,2,2020,None,627797
P04718,Josebury,809,4,1,1985,Garden,251945
P04719,Smithland,3597,5,2,2005,Garage,151852
P04720,Port Robert,4694,5,2,2002,Garage,119482
P04721,North Michael,562,4,1,1997,Garage,573409
P04722,West Johnport,4359,4,1,2014,Garden,669496
P04723,West Brooke,2273,3,3,1996,Garage,736902
P04724,Bonnieburgh,2796,2,1,2008,None,676455
P04725,Timothyshire,1989,4,3,2009,Garden,669997
P04726,Smithburgh,2867,1,3,1982,None,663064
P04727,New Christine,3822,5,1,1993,Garage,366110
P04728,North Adrienne,1623,4,3,1987,None,984811
P04729,Tylerland,3096,4,1,2018,None,92669
P04730,Port Christina,4373,1,2,1989,Garage,61750
P04731,Lake Stacey,2320,2,1,2019,Pool,561466
P04732,East Joseph,1596,1,2,2009,Garden,690319
P04733,Samanthamouth,556,1,3,2008,Garden,354107
P04734,Port Michaelton,4019,5,1,1993,Pool,563127
P04735,North Davidville,368,3,3,2014,Garden,833331
P04736,West Angelafurt,2050,2,2,2017,Garden,993148
P04737,East Pamelastad,2948,1,2,1991,None,302972
P04738,Melaniefort,2435,2,3,1996,Pool,972365
P04739,Johnsonside,3105,3,3,2010,None,861790
P04740,Port Taylor,2845,2,3,2018,Pool,406747
P04741,Whiteburgh,2962,4,2,2010,Garage,705984
P04742,Port Joseph,1463,5,2,2004,None,848082
P04743,Port Frank,2210,3,2,2005,Garage,933051
P04744,Amandaside,3393,2,2,1989,None,962519
P04745,Port Kenneth,2737,5,2,1989,None,627899
P04746,Michaelside,2778,2,3,2011,None,485675
P04747,Michaelshire,972,3,2,1982,Garage,155569
P04748,Floreston,1303,2,3,1993,Pool,677513
P04749,East Williammouth,3033,5,2,2019,None,955780
P04750,West Stephanieshire,4137,2,1,1986,Pool,483998
P04751,Jenniferstad,3624,4,1,1992,Garden,580832
P04752,Port Kristin,793,1,2,2001,None,399109
P04753,Dominguezfurt,4092,1,3,1993,Garden,416067
P04754,Rayburgh,3434,5,1,2014,Garage,971830
P04755,Georgefurt,3691,2,2,2008,Garage,960057
P04756,Gallowayberg,1305,3,3,1994,Pool,153586
P04757,East Shelby,4282,4,3,1995,Garage,650632
P04758,Chavezhaven,1776,4,2,2016,Garden,800749
P04759,East Nicoletown,3298,4,3,1981,Pool,60581
P04760,Kellyland,1489,5,2,1981,Garage,400406
P04761,Port Chase,2715,4,1,1994,Pool,379435
P04762,Brendanside,3430,5,3,2005,None,73414
P04763,South Kaitlyn,4192,4,1,2015,Garage,657262
P04764,North Linda,1729,5,3,1998,None,707434
P04765,New Robinville,4659,4,1,2010,Pool,92872
P04766,Nicoleborough,3056,1,1,2001,Garden,229695
P04767,Lake Larry,4443,4,2,1996,Garden,299501
P04768,New Annachester,3838,1,3,2018,None,772564
P04769,South Danielleport,1419,4,1,1993,Pool,901885
P04770,North Phylliston,1553,2,2,1992,Garden,109703
P04771,North Brian,1532,5,3,2003,None,649116
P04772,North Erin,4958,4,1,2009,Garage,148390
P04773,Collinsborough,2109,2,3,2019,Pool,665500
P04774,Ambermouth,3215,4,3,1987,Garden,261558
P04775,Lunachester,2695,5,3,2003,Garage,219396
P04776,Williamport,3561,2,2,2019,None,769742
P04777,Corymouth,3159,1,2,2003,Garden,952456
P04778,East Alexandria,4385,4,2,1999,None,506721
P04779,Stephaniehaven,4834,5,3,1985,None,623193
P04780,New Jeffview,950,1,2,1988,None,459930
P04781,South Derek,2589,1,2,2000,None,901783
P04782,East Lindsey,2853,5,2,1988,Pool,75838
P04783,West Gabrielchester,1437,2,3,2011,Garage,902594
P04784,Peterberg,2860,1,3,2013,Garage,729434
P04785,Port Pamela,3916,2,3,1992,Pool,688415
P04786,Staffordland,2090,4,2,2009,Pool,150491
P04787,Port Jennifer,3867,2,2,2016,None,823523
P04788,Browninghaven,973,1,3,2003,Garden,691898
P04789,Michaelaberg,2947,4,1,1980,Garage,776530
P04790,Riveraburgh,3853,1,1,1993,Pool,936934
P04791,Lake Rebeccaborough,2369,1,1,2001,Garden,60174
P04792,Adamsfort,3455,5,1,2020,Garage,96419
P04793,Stephenberg,1911,1,1,2017,None,168389
P04794,East Ryanstad,1993,1,1,1984,None,70498
P04795,South Tyler,3281,4,3,2011,Pool,960343
P04796,Riverafort,809,5,3,2002,Garage,963236
P04797,Lake Audrey,822,5,1,1988,Garage,544363
P04798,West Stephanie,2636,1,1,2019,Garden,742271
P04799,Port Kristinborough,2904,4,1,2006,Garden,732439
P04800,Fordside,3492,4,3,1981,Garden,391691
P04801,Victorbury,3367,2,1,1999,None,449038
P04802,North Karamouth,2101,4,2,1984,Pool,791659
P04803,New Meganmouth,4724,3,2,2003,Garage,997037
P04804,Ashleyhaven,2920,5,2,2016,Pool,257773
P04805,Port Lindamouth,4119,3,1,2002,Garden,642400
P04806,East Jamestown,910,5,3,2015,Pool,554760
P04807,Jamesview,3501,1,3,1992,Garden,745058
P04808,Tammyton,1945,2,2,1987,Garage,921579
P04809,North Veronicahaven,4850,4,2,1994,Garden,121407
P04810,Lake Katherine,3747,2,2,2018,Garden,650527
P04811,Benjamintown,4948,1,2,2010,Garage,697946
P04812,New Jonathan,906,4,1,1998,Pool,50934
P04813,West Elizabeth,939,2,3,1988,None,775764
P04814,Wagnerbury,2192,3,1,1993,Pool,433097
P04815,Littleshire,2428,3,2,2007,Pool,163685
P04816,Gardnerton,455,2,1,2003,None,884592
P04817,New Brentville,1034,4,2,2014,Garden,961058
P04818,Vanessatown,1911,4,2,2009,Garden,220182
P04819,North Juan,1461,4,3,1991,Pool,120465
P04820,Parkerbury,3199,4,3,2016,Garden,648757
P04821,South Jennifer,3389,4,3,1995,None,504688
P04822,South Emilyview,1487,3,2,2001,None,436926
P04823,Thorntonfort,1826,3,2,1983,None,940710
P04824,Cantrellfurt,1009,2,3,2015,Garden,440237
P04825,Danielfurt,1459,2,1,2015,Garage,290151
P04826,Lewishaven,3828,3,3,2014,None,607476
P04827,South Tina,1189,5,2,2013,None,727905
P04828,South Amandaton,4513,2,1,2005,Garage,965594
P04829,Lake Ericview,1299,4,2,1986,Pool,594433
P04830,Ericafurt,2936,2,3,2017,Garden,254560
P04831,Rogerview,3045,4,3,2003,Garage,328120
P04832,Watkinsstad,2770,1,1,2013,None,622126
P04833,Smithshire,1810,5,2,1988,Garden,480871
P04834,Lauraburgh,4341,4,2,1990,Garage,203425
P04835,Robertview,3184,5,3,1990,Pool,499733
P04836,Matthewburgh,4029,5,3,1992,Pool,53120
P04837,Port Joseph,2405,5,1,1985,Garden,368443
P04838,North William,430,4,1,1992,Garden,554050
P04839,Jillianchester,4706,1,1,1992,None,653816
P04840,West Timothy,4008,5,3,2004,Garage,394161
P04841,Robertfort,3287,1,3,2012,Garage,910078
P04842,Port Dominictown,2637,5,1,2006,Garage,870913
P04843,East Kimberlyton,447,3,2,1990,None,993283
P04844,East Brian,4224,3,2,1980,Garage,95162
P04845,Brandonburgh,1458,5,2,2020,None,767221
P04846,West Emily,3434,3,1,1998,Garden,297615
P04847,South Anna,2816,4,3,1983,None,672910
P04848,Jenniferport,2954,2,2,1994,Garden,658289
P04849,East Sarah,1102,1,2,1988,Garden,133092
P04850,Michaelshire,4982,5,2,1981,Garage,611862
P04851,Ritterberg,2425,2,3,2006,Pool,730280
P04852,East Kaitlyn,4031,3,1,2008,Garage,266486
P04853,South Adriana,3424,5,2,1985,Garage,397090
P04854,East Monique,3242,2,1,2017,Garage,520890
P04855,Kellyside,3828,5,3,1997,Garden,657172
P04856,North Juliebury,3805,2,1,2002,None,469089
P04857,Reynoldsport,761,2,1,1997,Garden,532580
P04858,East Gregoryberg,1668,5,3,2001,None,824099
P04859,Kristinatown,2962,2,1,1999,None,566847
P04860,Jamesmouth,3073,5,3,1990,Garden,637956
P04861,West James,3865,4,2,2005,Garage,175071
P04862,Kathleenstad,2465,2,2,1995,Garage,665688
P04863,Lake Stevenborough,1826,3,2,1992,Garden,547774
P04864,Karlamouth,1844,1,2,1992,None,423249
P04865,Huntport,4666,3,2,1999,None,328768
P04866,South Justin,843,4,1,1980,Pool,687047
P04867,Angelaview,3221,4,2,2007,Garden,965762
P04868,Adammouth,681,5,2,1983,Pool,298189
P04869,Kellyburgh,4652,2,2,2006,None,248657
P04870,Gregoryton,506,5,2,1993,Pool,68334
P04871,Port Derrickbury,3322,5,1,2003,None,99794
P04872,Lancemouth,1082,5,3,2019,Garden,472690
P04873,Port Joseph,731,1,1,1995,None,624674
P04874,Port Derek,2824,1,3,1996,Pool,113835
P04875,Carrilloside,353,5,1,2012,Garden,975398
P04876,West Steven,2811,1,1,2015,Garden,487323
P04877,Santoston,2517,2,3,1997,Pool,444386
P04878,Kristenburgh,4466,1,2,2014,Garden,489765
P04879,Thomasburgh,1220,5,3,1992,Garden,559764
P04880,Port Carolynstad,3151,5,2,2010,Garden,75072
P04881,Cameronbury,3673,4,1,1992,Garage,795951
P04882,Port Michael,3541,4,2,2004,None,79988
P04883,New Vickibury,563,3,1,1988,Garden,986076
P04884,West Kimberlyburgh,3679,4,2,1995,Garden,66723
P04885,South Lisa,2466,1,1,2002,Garden,752789
P04886,Smithbury,2305,1,1,2019,None,483554
P04887,East Frank,3161,5,2,1992,Garage,203256
P04888,Lake Nathanton,706,2,2,2003,None,973756
P04889,North Meganmouth,1066,2,2,2014,Pool,597066
P04890,Alisonport,3487,4,1,2001,None,942940
P04891,Oliviaburgh,4073,1,3,1988,Pool,276039
P04892,South Alicia,2295,3,2,2014,Garage,840932
P04893,Charlestown,4075,4,2,1996,None,697066
P04894,Garciaport,4740,2,1,1998,None,196101
P04895,Jennamouth,1355,2,1,2016,Garden,70064
P04896,Ethanland,3704,4,1,1980,Pool,121290
P04897,Bryanfort,3953,5,3,1998,Garage,584317
P04898,Kellymouth,2162,4,2,2012,Garage,552191
P04899,Evanmouth,2137,1,3,2018,Garage,883548
P04900,Lake Steven,4570,5,3,1995,Pool,337687
P04901,South Moniquetown,2011,5,3,1980,None,53971
P04902,Kimberlychester,3969,2,1,2015,Pool,841923
P04903,Chadfurt,2634,2,1,1991,None,716468
P04904,Hicksport,3244,5,3,2009,None,768918
P04905,West Janet,3681,3,1,1987,Garage,400283
P04906,Margaretton,599,4,1,2015,Garden,934706
P04907,Newtonton,3050,3,1,2009,Garden,113810
P04908,Martinhaven,1125,1,2,2018,Garage,557186
P04909,Jeffreyburgh,1705,4,2,2004,Garden,506569
P04910,Johnnyport,4512,1,3,2008,Garden,834560
P04911,Crystalborough,582,5,2,1998,Garage,659157
P04912,West Tiffanytown,4876,1,2,2014,Pool,243664
P04913,Richardtown,476,3,3,2013,Garden,300851
P04914,Lawrenceville,4943,2,2,1994,Garage,691103
P04915,Fletcherview,2036,5,1,2013,Garage,396517
P04916,Davidfort,3122,2,3,1993,Garden,612500
P04917,North Peterville,973,1,2,2018,None,65737
P04918,Port Brianaside,2454,5,2,1990,Pool,954337
P04919,Jonathanmouth,2887,1,2,1981,Garage,880079
P04920,Port John,4058,1,1,1985,Garden,63251
P04921,Lake Matthewmouth,2752,2,2,2014,Garage,583028
P04922,Smithberg,3249,3,3,2015,Garden,980238
P04923,Andrewstad,700,4,3,1992,None,191460
P04924,Andrewchester,4342,1,3,1995,Garage,164943
P04925,Lake Scottmouth,1984,1,2,2011,Garage,609543
P04926,West Raymondbury,3706,4,2,2010,Garden,96521
P04927,New Monica,921,3,1,2013,Garage,580201
P04928,Amandamouth,1218,2,1,2006,None,374977
P04929,East Jeffery,2277,5,2,2006,None,237558
P04930,Campbellburgh,3520,1,3,1980,Pool,607934
P04931,New Kim,3145,3,2,1985,Garage,318002
P04932,Alejandroshire,1914,2,2,2002,Garden,777299
P04933,East Davidmouth,4348,5,1,1991,Garage,745553
P04934,Port Suzanneborough,4909,1,1,1992,Pool,252087
P04935,Tamiside,4024,2,3,1983,Garden,428567
P04936,New John,2956,2,1,2006,Garden,404076
P04937,Susanfort,4074,2,3,2007,None,284484
P04938,West Danieltown,428,4,3,1996,None,541515
P04939,West Jill,4964,3,3,1980,None,432688
P04940,Langton,2411,3,2,1992,Pool,605550
P04941,New Justin,3112,3,2,1984,Garage,856176
P04942,Bethmouth,1013,2,1,1981,None,864122
P04943,Williammouth,3306,2,3,2019,Garden,508084
P04944,West Jessica,2280,5,1,1986,Pool,349792
P04945,West Robert,562,1,3,2008,Garage,840700
P04946,Schmidtborough,4231,4,1,1998,Pool,909870
P04947,Anthonymouth,1229,2,3,1995,Pool,348472
P04948,Kellytown,1657,2,2,2018,Garden,810001
P04949,South Tonyaberg,3012,5,3,1999,Garage,395950
P04950,Port Jim,2617,4,1,2018,Pool,586995
P04951,East Markstad,4102,1,1,2018,Pool,399476
P04952,Port Kaylabury,2697,4,1,2009,Pool,619394
P04953,Susantown,4586,1,2,1982,None,848886
